"BehaviorSpace results (NetLogo 6.1.0)"
"diffusion-model-7.nlogo"
"social-influence-experiment"
"08/04/2019 23:24:04:269 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","network-density","num-agents","network-type","social-influence","broadcast-influence","fraction-influencers","influencers-weight","[step]","count turtles with [ adopted > 0 ]","count turtles with [ adopted = 1 ]","count influencers with [ adopted > 0 ]","count influencers with [ adopted = 1 ]","count followers with [ adopted > 0 ]","count followers with [ adopted = 1 ]"
"28","0.1","300","random","20","10","0.1","0.7","3","102","29","9","1","93","28"
"25","0.1","300","random","20","10","0.1","0.7","18","297","145","29","11","268","134"
"23","0.1","300","random","20","10","0.1","0.7","30","297","126","29","10","268","116"
"27","0.1","300","random","20","10","0.1","0.7","14","289","152","27","7","262","145"
"18","0.1","300","random","10","10","0.1","0.7","39","299","104","30","8","269","96"
"19","0.1","300","random","10","10","0.1","0.7","41","299","87","30","9","269","78"
"26","0.1","300","random","20","10","0.1","0.7","9","236","92","22","8","214","84"
"28","0.1","300","random","20","10","0.1","0.7","4","135","45","15","3","120","42"
"24","0.1","300","random","20","10","0.1","0.7","24","298","153","29","14","269","139"
"25","0.1","300","random","20","10","0.1","0.7","19","298","146","30","12","268","134"
"23","0.1","300","random","20","10","0.1","0.7","31","299","127","30","10","269","117"
"27","0.1","300","random","20","10","0.1","0.7","15","290","152","27","7","263","145"
"18","0.1","300","random","10","10","0.1","0.7","40","299","104","30","8","269","96"
"26","0.1","300","random","20","10","0.1","0.7","10","247","98","24","9","223","89"
"28","0.1","300","random","20","10","0.1","0.7","5","175","68","19","6","156","62"
"19","0.1","300","random","10","10","0.1","0.7","42","299","87","30","9","269","78"
"24","0.1","300","random","20","10","0.1","0.7","25","298","153","29","14","269","139"
"25","0.1","300","random","20","10","0.1","0.7","20","298","146","30","12","268","134"
"27","0.1","300","random","20","10","0.1","0.7","16","291","152","27","7","264","145"
"23","0.1","300","random","20","10","0.1","0.7","32","299","127","30","10","269","117"
"18","0.1","300","random","10","10","0.1","0.7","41","300","104","30","8","270","96"
"28","0.1","300","random","20","10","0.1","0.7","6","193","77","22","7","171","70"
"26","0.1","300","random","20","10","0.1","0.7","11","266","111","27","11","239","100"
"24","0.1","300","random","20","10","0.1","0.7","26","298","153","29","14","269","139"
"27","0.1","300","random","20","10","0.1","0.7","17","292","153","27","7","265","146"
"25","0.1","300","random","20","10","0.1","0.7","21","298","146","30","12","268","134"
"29","0.1","300","random","20","10","0.1","0.7","0","0","0","0","0","0","0"
"28","0.1","300","random","20","10","0.1","0.7","7","217","93","22","7","195","86"
"23","0.1","300","random","20","10","0.1","0.7","33","299","127","30","10","269","117"
"19","0.1","300","random","10","10","0.1","0.7","43","300","87","30","9","270","78"
"26","0.1","300","random","20","10","0.1","0.7","12","271","114","27","11","244","103"
"29","0.1","300","random","20","10","0.1","0.7","1","27","5","6","1","21","4"
"24","0.1","300","random","20","10","0.1","0.7","27","298","153","29","14","269","139"
"27","0.1","300","random","20","10","0.1","0.7","18","292","153","27","7","265","146"
"25","0.1","300","random","20","10","0.1","0.7","22","299","147","30","12","269","135"
"23","0.1","300","random","20","10","0.1","0.7","34","299","127","30","10","269","117"
"26","0.1","300","random","20","10","0.1","0.7","13","278","119","28","11","250","108"
"29","0.1","300","random","20","10","0.1","0.7","2","79","24","12","4","67","20"
"30","0.1","300","random","20","10","0.1","0.7","0","0","0","0","0","0","0"
"28","0.1","300","random","20","10","0.1","0.7","8","237","101","25","9","212","92"
"24","0.1","300","random","20","10","0.1","0.7","28","300","155","30","15","270","140"
"27","0.1","300","random","20","10","0.1","0.7","19","295","154","27","7","268","147"
"25","0.1","300","random","20","10","0.1","0.7","23","299","147","30","12","269","135"
"29","0.1","300","random","20","10","0.1","0.7","3","113","40","16","6","97","34"
"30","0.1","300","random","20","10","0.1","0.7","1","32","4","3","0","29","4"
"26","0.1","300","random","20","10","0.1","0.7","14","284","124","28","11","256","113"
"23","0.1","300","random","20","10","0.1","0.7","35","299","127","30","10","269","117"
"28","0.1","300","random","20","10","0.1","0.7","9","250","109","25","9","225","100"
"31","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"25","0.1","300","random","20","10","0.1","0.7","24","299","147","30","12","269","135"
"30","0.1","300","random","20","10","0.1","0.7","2","65","14","8","1","57","13"
"29","0.1","300","random","20","10","0.1","0.7","4","140","58","18","8","122","50"
"27","0.1","300","random","20","10","0.1","0.7","20","295","154","27","7","268","147"
"26","0.1","300","random","20","10","0.1","0.7","15","289","128","28","11","261","117"
"23","0.1","300","random","20","10","0.1","0.7","36","299","127","30","10","269","117"
"31","0.1","300","random","30","10","0.1","0.7","1","36","7","3","0","33","7"
"28","0.1","300","random","20","10","0.1","0.7","10","258","113","25","9","233","104"
"30","0.1","300","random","20","10","0.1","0.7","3","109","27","16","4","93","23"
"29","0.1","300","random","20","10","0.1","0.7","5","180","78","22","9","158","69"
"25","0.1","300","random","20","10","0.1","0.7","25","299","147","30","12","269","135"
"27","0.1","300","random","20","10","0.1","0.7","21","295","154","27","7","268","147"
"26","0.1","300","random","20","10","0.1","0.7","16","290","129","28","11","262","118"
"31","0.1","300","random","30","10","0.1","0.7","2","76","21","4","0","72","21"
"23","0.1","300","random","20","10","0.1","0.7","37","300","127","30","10","270","117"
"28","0.1","300","random","20","10","0.1","0.7","11","264","116","26","10","238","106"
"29","0.1","300","random","20","10","0.1","0.7","6","207","91","24","9","183","82"
"25","0.1","300","random","20","10","0.1","0.7","26","299","147","30","12","269","135"
"31","0.1","300","random","30","10","0.1","0.7","3","111","40","6","2","105","38"
"27","0.1","300","random","20","10","0.1","0.7","22","295","154","27","7","268","147"
"30","0.1","300","random","20","10","0.1","0.7","4","150","47","19","5","131","42"
"26","0.1","300","random","20","10","0.1","0.7","17","295","133","30","13","265","120"
"32","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"28","0.1","300","random","20","10","0.1","0.7","12","272","121","26","10","246","111"
"29","0.1","300","random","20","10","0.1","0.7","7","229","104","25","9","204","95"
"31","0.1","300","random","30","10","0.1","0.7","4","138","56","9","2","129","54"
"25","0.1","300","random","20","10","0.1","0.7","27","299","147","30","12","269","135"
"32","0.1","300","random","30","10","0.1","0.7","1","30","2","4","0","26","2"
"26","0.1","300","random","20","10","0.1","0.7","18","296","134","30","13","266","121"
"27","0.1","300","random","20","10","0.1","0.7","23","296","155","27","7","269","148"
"32","0.1","300","random","30","10","0.1","0.7","2","70","17","8","1","62","16"
"30","0.1","300","random","20","10","0.1","0.7","5","177","62","19","5","158","57"
"28","0.1","300","random","20","10","0.1","0.7","13","279","127","26","10","253","117"
"31","0.1","300","random","30","10","0.1","0.7","5","166","70","10","2","156","68"
"29","0.1","300","random","20","10","0.1","0.7","8","246","117","27","11","219","106"
"25","0.1","300","random","20","10","0.1","0.7","28","299","147","30","12","269","135"
"26","0.1","300","random","20","10","0.1","0.7","19","296","134","30","13","266","121"
"27","0.1","300","random","20","10","0.1","0.7","24","297","155","28","7","269","148"
"32","0.1","300","random","30","10","0.1","0.7","3","113","39","14","4","99","35"
"30","0.1","300","random","20","10","0.1","0.7","6","205","82","21","5","184","77"
"31","0.1","300","random","30","10","0.1","0.7","6","195","84","14","2","181","82"
"29","0.1","300","random","20","10","0.1","0.7","9","261","126","28","12","233","114"
"28","0.1","300","random","20","10","0.1","0.7","14","284","129","27","10","257","119"
"25","0.1","300","random","20","10","0.1","0.7","29","299","147","30","12","269","135"
"26","0.1","300","random","20","10","0.1","0.7","20","297","135","30","13","267","122"
"32","0.1","300","random","30","10","0.1","0.7","4","149","63","18","8","131","55"
"27","0.1","300","random","20","10","0.1","0.7","25","298","156","29","8","269","148"
"30","0.1","300","random","20","10","0.1","0.7","7","224","97","23","6","201","91"
"31","0.1","300","random","30","10","0.1","0.7","7","225","100","21","5","204","95"
"29","0.1","300","random","20","10","0.1","0.7","10","279","138","28","12","251","126"
"28","0.1","300","random","20","10","0.1","0.7","15","287","131","27","10","260","121"
"25","0.1","300","random","20","10","0.1","0.7","30","300","147","30","12","270","135"
"32","0.1","300","random","30","10","0.1","0.7","5","188","93","22","11","166","82"
"26","0.1","300","random","20","10","0.1","0.7","21","299","136","30","13","269","123"
"27","0.1","300","random","20","10","0.1","0.7","26","299","157","29","8","270","149"
"30","0.1","300","random","20","10","0.1","0.7","8","241","107","27","7","214","100"
"31","0.1","300","random","30","10","0.1","0.7","8","249","120","23","7","226","113"
"29","0.1","300","random","20","10","0.1","0.7","11","284","141","28","12","256","129"
"28","0.1","300","random","20","10","0.1","0.7","16","292","134","27","10","265","124"
"33","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"32","0.1","300","random","30","10","0.1","0.7","6","224","119","24","12","200","107"
"26","0.1","300","random","20","10","0.1","0.7","22","300","136","30","13","270","123"
"27","0.1","300","random","20","10","0.1","0.7","27","299","157","29","8","270","149"
"31","0.1","300","random","30","10","0.1","0.7","9","263","129","24","7","239","122"
"33","0.1","300","random","30","10","0.1","0.7","1","31","4","4","0","27","4"
"29","0.1","300","random","20","10","0.1","0.7","12","291","146","28","12","263","134"
"28","0.1","300","random","20","10","0.1","0.7","17","293","135","27","10","266","125"
"32","0.1","300","random","30","10","0.1","0.7","7","252","143","28","14","224","129"
"34","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"30","0.1","300","random","20","10","0.1","0.7","9","252","113","28","7","224","106"
"33","0.1","300","random","30","10","0.1","0.7","2","75","18","7","2","68","16"
"31","0.1","300","random","30","10","0.1","0.7","10","276","136","25","7","251","129"
"27","0.1","300","random","20","10","0.1","0.7","28","300","157","30","8","270","149"
"34","0.1","300","random","30","10","0.1","0.7","1","30","4","2","0","28","4"
"29","0.1","300","random","20","10","0.1","0.7","13","292","147","28","12","264","135"
"28","0.1","300","random","20","10","0.1","0.7","18","293","135","27","10","266","125"
"32","0.1","300","random","30","10","0.1","0.7","8","270","151","29","14","241","137"
"33","0.1","300","random","30","10","0.1","0.7","3","116","37","10","2","106","35"
"30","0.1","300","random","20","10","0.1","0.7","10","267","119","29","8","238","111"
"35","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"34","0.1","300","random","30","10","0.1","0.7","2","73","21","8","2","65","19"
"31","0.1","300","random","30","10","0.1","0.7","11","288","145","28","9","260","136"
"29","0.1","300","random","20","10","0.1","0.7","14","297","150","28","12","269","138"
"28","0.1","300","random","20","10","0.1","0.7","19","297","139","29","12","268","127"
"32","0.1","300","random","30","10","0.1","0.7","9","282","159","29","14","253","145"
"35","0.1","300","random","30","10","0.1","0.7","1","44","12","6","2","38","10"
"33","0.1","300","random","30","10","0.1","0.7","4","162","64","16","3","146","61"
"34","0.1","300","random","30","10","0.1","0.7","3","112","30","12","3","100","27"
"30","0.1","300","random","20","10","0.1","0.7","11","276","127","29","8","247","119"
"31","0.1","300","random","30","10","0.1","0.7","12","294","151","28","9","266","142"
"29","0.1","300","random","20","10","0.1","0.7","15","298","151","28","12","270","139"
"35","0.1","300","random","30","10","0.1","0.7","2","92","32","9","2","83","30"
"32","0.1","300","random","30","10","0.1","0.7","10","289","164","29","14","260","150"
"28","0.1","300","random","20","10","0.1","0.7","20","297","139","29","12","268","127"
"33","0.1","300","random","30","10","0.1","0.7","5","194","84","21","5","173","79"
"34","0.1","300","random","30","10","0.1","0.7","4","159","55","15","4","144","51"
"30","0.1","300","random","20","10","0.1","0.7","12","281","130","29","8","252","122"
"31","0.1","300","random","30","10","0.1","0.7","13","296","152","29","10","267","142"
"35","0.1","300","random","30","10","0.1","0.7","3","129","48","11","3","118","45"
"32","0.1","300","random","30","10","0.1","0.7","11","294","166","29","14","265","152"
"28","0.1","300","random","20","10","0.1","0.7","21","299","140","30","12","269","128"
"34","0.1","300","random","30","10","0.1","0.7","5","200","84","17","6","183","78"
"29","0.1","300","random","20","10","0.1","0.7","16","298","151","28","12","270","139"
"33","0.1","300","random","30","10","0.1","0.7","6","226","106","24","7","202","99"
"30","0.1","300","random","20","10","0.1","0.7","13","282","131","29","8","253","123"
"31","0.1","300","random","30","10","0.1","0.7","14","297","152","30","10","267","142"
"35","0.1","300","random","30","10","0.1","0.7","4","167","74","18","6","149","68"
"32","0.1","300","random","30","10","0.1","0.7","12","297","169","29","14","268","155"
"34","0.1","300","random","30","10","0.1","0.7","6","234","103","20","7","214","96"
"29","0.1","300","random","20","10","0.1","0.7","17","299","151","29","12","270","139"
"28","0.1","300","random","20","10","0.1","0.7","22","300","141","30","12","270","129"
"30","0.1","300","random","20","10","0.1","0.7","14","285","134","29","8","256","126"
"33","0.1","300","random","30","10","0.1","0.7","7","254","123","25","7","229","116"
"31","0.1","300","random","30","10","0.1","0.7","15","297","152","30","10","267","142"
"35","0.1","300","random","30","10","0.1","0.7","5","202","96","22","9","180","87"
"34","0.1","300","random","30","10","0.1","0.7","7","258","124","23","10","235","114"
"32","0.1","300","random","30","10","0.1","0.7","13","298","170","29","14","269","156"
"29","0.1","300","random","20","10","0.1","0.7","18","299","151","29","12","270","139"
"30","0.1","300","random","20","10","0.1","0.7","15","288","137","29","8","259","129"
"36","0.1","300","random","30","10","0.1","0.7","0","0","0","0","0","0","0"
"33","0.1","300","random","30","10","0.1","0.7","8","268","133","27","9","241","124"
"35","0.1","300","random","30","10","0.1","0.7","6","228","115","24","10","204","105"
"34","0.1","300","random","30","10","0.1","0.7","8","278","136","27","12","251","124"
"31","0.1","300","random","30","10","0.1","0.7","16","298","153","30","10","268","143"
"32","0.1","300","random","30","10","0.1","0.7","14","298","170","29","14","269","156"
"36","0.1","300","random","30","10","0.1","0.7","1","28","2","1","0","27","2"
"30","0.1","300","random","20","10","0.1","0.7","16","289","138","29","8","260","130"
